Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet,cleaned_text
16780,3,0,3,0,1,RT @Maxin_Betha Wipe the cum out of them faggot RT @80sbaby4life Contact lens is wildin can't see shit,rt wipe cum faggot rt contact lens wildin cant see shit
16781,3,0,3,0,1,"RT @MayaAngelouFRO: Ready to slay these bitches and im not even half way thew my soak
http://t.co/uKCdyM7kbx",rt ready slay bitch im even half way thew soak
16782,3,0,3,0,1,RT @Mbw44: &#8220;@luzerne_troy: &#8220;@balenceeaga: &#8220;@AienneLuckera: This bitch is awesome &#128588; http://t.co/Q5yhJTbcnr&#8221;need this,rt bitch awesome
16783,3,0,0,3,2,"RT @McNarstle: ...and rounding out our CNN Ebola panel tonight, the monkey from the 1995 film, OUTBREAK.",rt rounding cnn ebola panel tonight monkey film outbreak
16784,3,0,1,2,2,RT @McNarstle: @CzickenShack I go on Drudge Report every day now hoping to see a story about your tranny army,rt go drudge report every day hoping see story tranny army
16785,3,0,0,3,2,"RT @McNarstle: And she's watchin' him with those eyes / And she's makin' him linguine &amp; clams with that body, I just know it!",rt shes watchin eye shes makin linguine amp clam body know
16786,3,0,3,0,1,"RT @McNarstle: Yes, the bird tweets in the morning are lovely but remember, what you're hearing is: BIRD COCK HERE! GET SOME ROCK HARD BIRD&#8230;",rt yes bird tweet morning lovely remember youre hearing bird cock get rock hard bird
16787,3,0,3,0,1,RT @Mdizzle9000: this dumb bitch said....RT @MsVaVaVoom No matter what a man says the only way he'll truly respect you is if u hold out sex,rt dumb bitch saidrt matter man say way hell truly respect u hold sex
16788,3,0,1,2,2,RT @Medz4u: &#8226;not all black girls are ghetto though,rt black girl ghetto though
16789,3,1,2,0,1,"RT @MeechIsDEAD: I Cant Wait Till U &amp; Ya Boyfriend Break Up, That nigga act Like he own the pussy",rt cant wait till u amp ya boyfriend break nigga act like pussy
16790,6,0,6,0,1,RT @Meechgod: &#8220;@1017_Sqquad: But it's some bad bitches on backpage ... You might find one of yo followers on there too &#128064;&#128064; &#128056;&#9749;&#65039;#WhereTheyAtDo&#8230;,rt bad bitch backpage might find one yo follower
16791,3,2,1,0,0,RT @Meet_Nallah: &#8220;@mckenxcassie: Some of y'all hoes so worried about y'all eyebrows y'all forgot y'all had a mustache &#128514;&#128557;&#128557;&#8221; LMAO,rt yall hoe worried yall eyebrow yall forgot yall mustache lmao
16792,3,0,3,0,1,"RT @Meeting_aJERNed: Fam RT @PBS_Impulse9: ""It ain't nothin to cut that bitch off""

--- Vincent Van Gogh",rt fam rt aint nothin cut bitch vincent van gogh
16793,3,0,0,3,2,RT @MeganCammalleri: Thank you to the Perkins student section for participating in the yellow out. We all really appreciated it!,rt thank perkins student section participating yellow really appreciated
16794,3,3,0,0,0,RT @MelechT: Apartheid. &#8220;@No_Cut_Card: pedestrian check = show me your freedom papers you darkies.&#8221;,rt apartheid pedestrian check show freedom paper darky
16795,3,0,0,3,2,RT @MelissaTweets: Scott Walker investigate. Christie's Bridgegate. Perry's drunk monkey Dem DA-gate. All men innocent. All threats to left&#8230;,rt scott walker investigate christie bridgegate perry drunk monkey dem dagate men innocent threat left
16797,3,0,3,0,1,RT @MelloPsycho: Apparently the current hair trend for Hollywood bitches is to look like you lost a fight with a weed whacker.,rt apparently current hair trend hollywood bitch look like lost fight weed whacker
16798,3,0,0,3,2,RT @MemphisMSoccer: 50' 2nd yellow card issued for Temple,rt nd yellow card issued temple
16799,3,0,1,2,2,RT @MensHumor: Cheating on a good woman is like eating out of the trash instead going out for steak. #truth,rt cheating good woman like eating trash instead going steak
16800,3,0,0,3,2,"RT @MensHumor: Kim Kardashian had a baby...in more important news, I took out the trash last night.",rt kim kardashian babyin important news took trash last night
16801,3,0,3,0,1,"RT @MensHumor: Monday, what's up you ugly bitch?",rt monday whats ugly bitch
16802,3,0,2,1,1,RT @MensHumor: One man's trash is another man's girlfriend.,rt one man trash another man girlfriend
16803,3,0,3,0,1,RT @MenstruaI: hearing a bitch tell a story and all u can think is &#8220;lie lie lie&#8221; &#128530;,rt hearing bitch tell story u think lie lie lie
16804,3,0,3,0,1,RT @MenstruaI: rt if ur a sassy ass bitch,rt rt ur sassy as bitch
16805,4,0,0,4,2,"RT @MetalHammer: Are you in London this evening? 
Well ex-Iron Maiden member, Tony Moor, will be busking outside Balham train station from &#8230;",rt london evening well exiron maiden member tony moor busking outside balham train station
16806,3,0,3,0,1,RT @MetroBoomin: Coming soon on a bitch nigga!!!!! #MONSTERtape 10.28 http://t.co/03aS6BGqeC,rt coming soon bitch nigga
16807,6,1,4,1,1,"RT @MettaDamnFool: &#128557;&#128557;&#128557;&#128557; RT @_MoonWP_: When dykes hear ""ladies free before 10"" http://t.co/k2TU1S85t6",rt rt dyke hear lady free
16808,3,0,3,0,1,RT @MeyaKardashian: This bitch is fucking insane. &#8220;@TwiterDeze_NUTS: 2) what is a sentence that describes you in 5 words?&#8221;,rt bitch fucking insane sentence describes word
16809,3,0,3,0,1,"RT @MiSSKathEVO: #NoFilter I been getting money I ain't worried 'bout a ho, No matter the occasion I'ma always get the dough &#128539; http://t.co/&#8230;",rt getting money aint worried bout ho matter occasion ima always get dough
16811,3,0,0,3,2,RT @MichaelArenella: Shy girls are cute,rt shy girl cute
16812,3,0,3,0,1,RT @MichaelBlackson: #ShoutOut to ChrisBrown for beating up another bitch,rt chrisbrown beating another bitch
16813,3,0,3,0,1,"RT @MichaelBlackson: This tall goofy bitch just walked in the club, sit your Britney Griner lookin ass down",rt tall goofy bitch walked club sit britney griner lookin as
16814,3,2,1,0,0,RT @MichaelGT03: Happy birthday freshman faggots @cooopster98 @Chase123456718,rt happy birthday freshman faggot
16815,3,0,3,0,1,"RT @MichaelJDelaney: @0beyYourMaster real ""lil""...bitch you short as fuck",rt real lilbitch short fuck
16817,3,0,3,0,1,"RT @MichalaSmith4: @zzachbarness @TrippinC &#9995; he has a date, hoe.",rt date hoe
16818,3,0,3,0,1,RT @MichalaSmith4: shout out to the faggots who took a million and one selfies on my phone. &#128530;&#128514;&#10084;&#65039; @zzachbarness @michealallen72 http://t.co/&#8230;,rt shout faggot took million one selfies phone
16819,3,0,0,3,2,RT @MicheleBachmann: Charlie Rangel should apologize to tea party members. I'll set up meetings so he can explain his outrageous comments. &#8230;,rt charlie rangel apologize tea party member ill set meeting explain outrageous comment
16820,3,0,3,0,1,RT @Michelle_OKC: Got 99 cookies because a bitch ate one.,rt got cooky bitch ate one
16821,3,0,3,0,1,RT @MickeyChristmas: Time to go to the studio and make really good music so I can act like I don't know the bitches that flexed on me since&#8230;,rt time go studio make really good music act like dont know bitch flexed since
16822,6,0,6,0,1,RT @MickieeMoscoto: This really how bitches be to.. Lmfao.. &#128514; http://t.co/OclEXcSgsP,rt really bitch lmfao
16823,3,0,3,0,1,RT @MidniteBoss: @fourzerotwo fix the fucking snipers you retarded piece of shit. Fucking overpowered as fuck. They aim down faster then ...,rt fix fucking sniper retarded piece shit fucking overpowered fuck aim faster
16824,3,2,1,0,0,"RT @MidniteBoss: If you snipe, you're a fucking faggot. I fucking hope all of you snipers get fucking raped and suffer from cancer.",rt snipe youre fucking faggot fucking hope sniper get fucking raped suffer cancer
16825,3,0,3,0,1,RT @MidniteBoss: zrgrizz should stop paling video games at the age of 40. Fucking stop playing like pussies.,rt zrgrizz stop paling video game age fucking stop playing like pussy
16826,6,1,5,0,1,RT @Mids_areForkids: If a nigga talkin shit about me an you around sittin there quiet yous a fuckin bitch an I don't fucks with you real wr&#8230;,rt nigga talkin shit around sittin quiet yous fuckin bitch dont fuck real wr
16827,3,0,3,0,1,RT @Midwestmiles: This hoe ass ref got hit and fined the fighters,rt hoe as ref got hit fined fighter
16828,3,0,3,0,1,RT @MikeDevrnja: &#8220;@SavannaaSanford: sucha hoe&#8221; @GAYD69,rt sucha hoe
16829,3,0,3,0,1,"RT @MikeDiggEm: ""@BadGalTitii: When I see a girl wit her nigga, I be like bitch bet I can snatch from you but I ain't even gone do it. Lol""&#8230;",rt see girl wit nigga like bitch bet snatch aint even gone lol
16830,3,0,3,0,1,"RT @MikeDiggEm: ""@Eaaaazzzz: On mammas ig aint ready for ma #wcw's .. I got sum bad bitches up ma sleeve boi lol"" Magician ass nigga lmao",rt mamma ig aint ready got sum bad bitch sleeve boi lol magician as nigga lmao
16831,3,0,3,0,1,"RT @MikeDiggEm: ""@_2kkz: She threw me that pussy bt i neva caught it"" gay",rt threw pussy bt neva caught gay
16833,3,0,3,0,1,RT @MikeDiggEm: @TreyzUpZay @JamesyNBA @DattBoiIraq @_2kkz @_KudaBrazyy @thatboysmurf I fuck with all yaw. Yaw all my nigs,rt fuck yaw yaw nigs
16834,4,0,4,0,1,RT @MikeDiggEm: I googled her number and found she was a hoe,rt googled number found hoe
16835,3,0,3,0,1,"RT @MikeDiggEm: I hate when bitches say ""That ain't cute"" lol did I say I was trynna be cute",rt hate bitch say aint cute lol say trynna cute
16836,3,1,2,0,1,RT @MikeDiggEm: Only ugly girls can fight. Pretty bitches have no hands lol,rt ugly girl fight pretty bitch hand lol
16837,3,1,2,0,1,RT @MikeDiggEm: Yo niggas would fuck with you broke or not if they really yo niggas. You a bitch if you only fuck with yo niggs when they g&#8230;,rt yo nigga would fuck broke really yo nigga bitch fuck yo niggs g
16838,3,0,3,0,1,RT @MikeHeadlyy: I haven't had sex in forever ... A bitch could send me a &#128536; emoji and I'd catch my nut,rt havent sex forever bitch could send emoji id catch nut
16839,3,1,0,2,2,RT @MikeTInnes: @AaronWorthing @corrcomm @Icampintense @CarolCNN @CNN So glad Charlie agrees with Carol and CNN that assaulting girls is OK&#8230;,rt glad charlie agrees carol cnn assaulting girl ok
16840,3,0,3,0,1,RT @Mike_Hall32: Schools a bitch,rt school bitch
16841,3,1,2,0,1,RT @Mike_daniels_YG: My last bitch was 18...bitch came in da trap tryna Vine da Dope fuh likes...her funeral was 3 days after dat,rt last bitch bitch came da trap tryna vine da dope fuh likesher funeral day dat
16842,3,0,3,0,1,"RT @MikeyBlackheart: ""I never talk to anybody!""

*has dinner with family*

""I hate everyone!""

*defends 45 people when I call them cunts*",rt never talk anybody dinner family hate everyone defends people call cunt
16843,3,0,3,0,1,RT @MikeyGotSteeze: Fvck friends &amp; fvck hoes,rt fvck friend amp fvck hoe
16844,3,1,2,0,1,RT @Mikey_D15: This Sam guy is a fucking pussy.,rt sam guy fucking pussy
16845,3,1,0,2,2,"RT @Mikey_Hands: Yankees offseason plan: Sign Sandoval, move A-Rod to first base, shoot Teixeira and throw his corpse in the East River. #Y&#8230;",rt yankee offseason plan sign sandoval move arod first base shoot teixeira throw corpse east river
16846,3,0,2,1,1,RT @MilesM_05: How ghetto girls start their fights &#128514; https://t.co/WyKh16PLek,rt ghetto girl start fight
16847,3,0,3,0,1,RT @Milesss_: If u say #blessed u r hashtag lying and r probably unhappy w/ ur life fake bitches lolz&#128514;,rt u say u r hashtag lying r probably unhappy w ur life fake bitch lolz
16848,6,0,6,0,1,"RT @Milesss_: like if you're a bitch, own it and be a bitch. But just cuz you got some flower emojis in some tweets doesn't mean you're som&#8230;",rt like youre bitch bitch cuz got flower emojis tweet doesnt mean youre som
16849,3,0,3,0,1,RT @MileyCyrus: i know what color my skin is. you can stop with the friendly reminders bitch.,rt know color skin stop friendly reminder bitch
16850,3,0,3,0,1,"RT @MillerThaGod: When Kendrick Lamar said ""I call a bitch a bitch, a hoe a hoe, a woman a woman."" I knew he was onto something. He was pre&#8230;",rt kendrick lamar said call bitch bitch hoe hoe woman woman knew onto something pre
16851,3,0,3,0,1,"RT @MindCertified: If you're a hoe, don't expect princess treatment...",rt youre hoe dont expect princess treatment
16852,9,1,1,7,2,"RT @MindOnSuccess_: My mother be on some trash man &#128514; I ask her EVERYDAY, you need/ want some money? She say ""Naw I'm good!"" But come payday&#8230;",rt mother trash man ask everyday need want money say naw im good come payday
16853,3,0,3,0,1,RT @MiraGotTheJUICE: Woah did this bitch say love?&#128566;&#128514;&#128514;&#128557;&#128557; http://t.co/7PzRbWX0NU,rt woah bitch say love
16854,3,0,0,3,2,RT @MirrorWeirdNews: Adorable tiny monkey showering in a sink is the cutest viral video you'll see this weekend http://t.co/cwc0b0Z9PB http&#8230;,rt adorable tiny monkey showering sink cutest viral video youll see weekend
16855,3,0,3,0,1,RT @MissKeiParker: @WeekndJammin sheeeeeit you tell me! I wana fat bitch that smell like bologna &#128525;&#128553;,rt sheeeeeit tell wana fat bitch smell like bologna
16857,3,0,3,0,1,RT @MissUndersto_Od FELLAS TAKE NOTE RT @NaughtyTurnOns: Eating pussy keeps your lips soft. (;,rt fella take note rt eating pussy keep lip soft
16858,3,0,3,0,1,RT @MissUnfoolish: I don't fuck wit fake hoes all I touch is J-Los,rt dont fuck wit fake hoe touch jlos
16859,3,0,3,0,1,RT @MissVoshay: &#8220;@VaIentinesCards: http://t.co/y75Aw0Olm3&#8221; ooooo give this one to the hot pocket hoe #AAMU,rt ooooo give one hot pocket hoe
16860,3,0,0,3,2,"RT @MissZindzi: But yall make the MUTUAL DECISION to have sex on the first date, but she's trash? What kind of math??",rt yall make mutual decision sex first date shes trash kind math
16861,3,0,3,0,1,"RT @Miss_EmilyAnne: Good pussy&#128049;&#128166;
Is like a drug&#128138;&#128553;&#128079;",rt good pussy like drug
16862,3,0,3,0,1,RT @Miss_Jamieeee: &#8220;@iDocLyfe: The Power Thrust http://t.co/HXmlH6QXqb&#8221;he really in that hoe omg &#128514;&#128514;&#128527;,rt power thrust really hoe omg
16863,3,0,2,1,1,RT @Miss_Missouri11: Insecurities are such a bitch.,rt insecurity bitch
16864,3,0,3,0,1,"RT @MisterrRager: &#8220;@ViriDoesItt: I already know you trash if being tatted is on the list of things you want in a nigga..&#8221;

Off top.",rt already know trash tatted list thing want nigga top
16865,3,0,3,0,1,RT @MitchVorce: Bastino is my niggah&#128661;,rt bastino niggah
16866,3,0,3,0,1,"RT @Mitchell_Rosee: It's annoying when ppl follow to unfollow.. Like bitch ""I"" was trying to be considerate &#128530;",rt annoying ppl follow unfollow like bitch trying considerate
16867,3,2,1,0,0,"RT @Mitchellharri: Dont be a faggot, cover your mouth when you fkn cough or sneeze, I got a immune system to keep strong asshole",rt dont faggot cover mouth fkn cough sneeze got immune system keep strong asshole
16868,3,0,3,0,1,RT @Mix_Mommie: Wyd hoe bucket&#8220;@TheKaosYatti: @Mix_Mommie heyyy&#8221;,rt wyd hoe bucket heyyy
16869,3,0,1,2,2,"RT @MizzCreme: Her being albino isn't the problem. Its that gut, that hair, and that fish net she decided to wear. Sooo many things wrong w&#8230;",rt albino isnt problem gut hair fish net decided wear sooo many thing wrong w
16870,3,0,3,0,1,RT @Mmadifresh: Still wishin all of my old hoes the best,rt still wishin old hoe best
16871,3,1,2,0,1,"RT @MoDroJoJo: ""@basedamERICan: ""Ayo take this pic for me fam""

""You think the bitches gon fuck with this pic?"" http://t.co/dTtZPLIpkm"" LMA&#8230;",rt ayo take pic fam think bitch gon fuck pic lma
16872,3,1,2,0,1,RT @MoJizel: make sure her titties out RT @_CDiddy: Bouta take a pic of her laying on me like the side bitches do,rt make sure titty rt bouta take pic laying like side bitch
16873,3,0,1,2,2,RT @MobJoe: Word. And it don't make u a hoe RT @100granHman: It's okay to have sex on first date long as the feeling is mutual,rt word dont make u hoe rt okay sex first date long feeling mutual
16874,3,1,2,0,1,"RT @MobileSuitKwamz: Just swing ""@MUHFUGGINJKELLS: ""That's why I fucked yo bitch."" I mean...what can you say back to that?""",rt swing thats fucked yo bitch meanwhat say back
16875,3,0,0,3,2,"RT @Mobute: Rick Scott vs. Charlie Crist is the worst gubernatorial election in America, and it's the face of our ugly future. http://t.co/&#8230;",rt rick scott v charlie crist worst gubernatorial election america face ugly future
16876,3,0,3,0,1,RT @MoccaBitchx3: I text bitches at 11:12 ..... Make they wish come true ;),rt text bitch make wish come true
16877,3,2,1,0,0,RT @Moisessp14: Look at u now u pregnant stupid bitch lol,rt look u u pregnant stupid bitch lol
16878,3,0,2,1,1,RT @MoneyBABY_Rich: So tired of Yall hoes giving a shout out to yall Moma talking bout she ain't raise no hoe &#128545;&#9749;&#65039;&#128056;,rt tired yall hoe giving shout yall moma talking bout aint raise hoe
16879,3,0,3,0,1,"RT @MoneyHG: I gota hand fulla brothers 
Trek gang bitch we hustle",rt gota hand fulla brother trek gang bitch hustle
16880,6,0,5,1,1,RT @MoneyHG: I love pussy,rt love pussy
16881,3,1,2,0,1,RT @MoneyMakers_Ent: Bitch you're retarded RT @TheVinnette: Men that cook should wear panties too&#8221;,rt bitch youre retarded rt men cook wear panty
16882,3,0,3,0,1,RT @Moniqve_: hoes be mad at you cause your nigga wanted you over her &#128564;,rt hoe mad cause nigga wanted
16883,3,0,3,0,1,"RT @MonroeDOLL_: Who got time to be ""having dem hoes""!? That's aint wassup no more",rt got time dem hoe thats aint wassup
16884,3,0,3,0,1,"RT @MonseeHuerta: I envy bitches with long, full eyelashes &#128532;",rt envy bitch long full eyelash
16885,3,0,1,2,2,"RT @MontagKeys: Jeff Fisher saved by the refs. That was karma, but the zebras messed with it.",rt jeff fisher saved ref karma zebra messed
16886,6,0,6,0,1,RT @Montrell_: Bitches be swearing they pussy soooo good &#128553;&#128530; nonsense &#128545;,rt bitch swearing pussy soooo good nonsense
16887,3,0,3,0,1,RT @MooreHnter: How to get bitches http://t.co/yUOqmgHvbf,rt get bitch
16888,6,0,6,0,1,RT @MosoKnowso: RT @TroyAve I got no interest in tall skinny model bitches! I like my women with some ass &amp; hips ...,rt rt got interest tall skinny model bitch like woman as amp hip
16889,3,0,3,0,1,RT @MostDope6995: That shit could break you down if you lose a good girl I guess you need a bad bitch to come around and make it up,rt shit could break lose good girl guess need bad bitch come around make
16890,3,0,0,3,2,RT @MostSecretFacts: Twitter's home button is a birdhouse. When you join you're an egg. The logo is a bird. Most people don't realize this.,rt twitter home button birdhouse join youre egg logo bird people dont realize
16891,6,1,5,0,1,RT @MotherOfBraylon: &#8220;@1inkkofrosess: @MotherOfBraylon you already know they go to fed for me ah bitch be ready to walk out the door &#128514;&#128514;&#9996;&#65039;&#8221;&#128514;&#8230;,rt already know go fed ah bitch ready walk door
16893,3,0,3,0,1,"RT @Mr1738: ""I didn't sell my
pussy for $65.....it was $80!!!"" http://t.co/sHPh98KzOY",rt didnt sell pussy
16894,3,0,3,0,1,RT @Mr1738: RT @ItsJustThai: All that weave turning you bitches into horses http://t.co/3OzXUd8YTD,rt rt weave turning bitch horse
16895,3,0,3,0,1,"RT @MrBrenBren: ""@1waynostra: These bitches crazzzyyyyyy"" maaannnnn",rt bitch crazzzyyyyyy maaannnnn
16896,3,0,1,2,2,"RT @MrCouture: I have so many questions about that sex tape. I love love LOVE me some Mimi and if that thirsty dude releases it, he's trash&#8230;",rt many question sex tape love love love mimi thirsty dude release he trash
16897,3,0,3,0,1,"RT @MrFourTwentyy: Everybody fckn everybody bitch &amp; everybody with the shit, that's life",rt everybody fckn everybody bitch amp everybody shit thats life
16898,3,0,3,0,1,RT @MrFourTwentyy: Now when a bitch try to suck the strap that's when she getting kicked out,rt bitch try suck strap thats getting kicked
16899,3,0,3,0,1,"RT @MrFrankOcean__: Kim K a hoe, because she fucked 4 dudes we see on TV? Some of you hoes have fucked 40 dudes that don't even got a TV ...",rt kim k hoe fucked dude see tv hoe fucked dude dont even got tv
16900,3,0,3,0,1,RT @MrHeadLock101 Either bitches fake gay or fake happy,rt either bitch fake gay fake happy
16901,3,2,1,0,0,RT @MrHoratioSanz: Vin Scully once called me a camel jockey. #liesaboutvinscully,rt vin scully called camel jockey
16902,3,0,3,0,1,RT @MrLuckyToYou: Eat that pussy from the back and slide two fingers in...,rt eat pussy back slide two finger
16903,3,0,3,0,1,"RT @MrLuckyToYou: If that pussy good, umma moan when um eating it.",rt pussy good umma moan um eating
16904,3,1,2,0,1,"RT @MrNBAallday: Kobe calls Dwight Howard a ""bitch ass nigga"" &#128514;&#128514;

https://t.co/9l5E8kKW7D",rt kobe call dwight howard bitch as nigga
16905,3,0,3,0,1,"RT @MrNationWide: fake eyelashes are okay if they look natural, but some of you bitches look like you gonna take flight if you blink too fa&#8230;",rt fake eyelash okay look natural bitch look like gon na take flight blink fa
16906,3,0,3,0,1,RT @MrPOONsoaker: Foh RT @Thotcho: @MrPOONsoaker lmao 6&#8242;0 but I&#8217;m hella skinny so bitches don&#8217;t like me,rt foh rt lmao im hella skinny bitch dont like
16907,3,1,2,0,1,RT @MrPerfect_22: Most of these niggas go broke for these hoes !!,rt nigga go broke hoe
16908,3,0,3,0,1,RT @MrRichieRich_: Check ya bitch,rt check ya bitch
16909,3,0,3,0,1,RT @MrRideThruThaD: Let me tell u funky bitches bout a pimp name c. I ain't payin for no pussy and my dick ain't free,rt let tell u funky bitch bout pimp name c aint payin pussy dick aint free
16910,3,0,3,0,1,"RT @MrRigginss: my ""bitch stfu"" game strong asf '",rt bitch stfu game strong asf
16911,3,0,0,3,2,RT @MrStories: I can't wait to see the new planet of the apes.,rt cant wait see new planet ape
16912,3,0,3,0,1,RT @Mr_Dam0n: Denial is a bitch #youresilly,rt denial bitch
16913,3,0,3,0,1,"RT @Mr_JSmart24: I just dont see the point in permanently ruining the chance of hitting the pussy again just for laughs, giggles, and RTs",rt dont see point permanently ruining chance hitting pussy laugh giggle rts
16914,3,0,3,0,1,RT @Mr_JSmart24: Its always the singles hoes who claim they aint talking or fucking nobody who mysteriously pop up pregnant,rt always single hoe claim aint talking fucking nobody mysteriously pop pregnant
16915,3,0,3,0,1,RT @Mr_JSmart24: Man I would be happy as a fat bitch in Chipotle if Atlanta get Clowney&#8230;but its gone cost to go get him and I'll be happy w&#8230;,rt man would happy fat bitch chipotle atlanta get clowneybut gone cost go get ill happy w
16916,3,0,3,0,1,RT @Mr_JSmart24: So damn sick of that damn lie smfh&#8230;Skinny girls look like iphones when they jeans come off bitch stop lying!!,rt damn sick damn lie smfhskinny girl look like iphones jean come bitch stop lying
16917,3,1,2,0,1,RT @Mr_JSmart24: Twitter was fye when niggas used to go in on Trending Topics&#8230;now its just recycled tweets and hoes screaming they want loy&#8230;,rt twitter fye nigga used go trending topicsnow recycled tweet hoe screaming want loy
16918,3,0,0,3,2,"RT @Mr_MshkL: &#1589;&#1608;&#1585;&#1577; &#1604;&#1591;&#1575;&#1574;&#1585; &#1575;&#1604;&#1603;&#1575;&#1585;&#1583;&#1610;&#1606;&#1575;&#1604; &#1575;&#1604;&#1571;&#1581;&#1605;&#1585; &#1575;&#1604;&#1605;&#1605;&#1610;&#1586;&#1548; &#1571;&#1581;&#1583; &#1588;&#1582;&#1589;&#1610;&#1575;&#1578; &#1604;&#1593;&#1576;&#1577; &#1575;&#1604;&#1591;&#1610;&#1608;&#1585; &#1575;&#1604;&#1594;&#1575;&#1590;&#1576;&#1577; angry birds &#1575;&#1604;&#1588;&#1607;&#1610;&#1585;&#1577; !
&#8226; http://t.co/0lowkClb",rt angry bird
16919,3,0,3,0,1,RT @Mr_buckets5: Lol Rahshauna has hoes,rt lol rahshauna hoe
16920,4,0,4,0,1,RT @Mryungone: &#8220;@viaNAWF I got some lightskin pussy one time and the bitch damn near had me bout to propose.&#8221; had some I had to immediately&#8230;,rt got lightskin pussy one time bitch damn near bout propose immediately
16921,3,2,1,0,0,"RT @MrzSixTrue: Ill break a Bitch down, like the pussy she is.",rt ill break bitch like pussy
16922,3,0,3,0,1,RT @MsAprylJ: Waka gone kill dat hoe lol,rt waka gone kill dat hoe lol
16923,3,0,3,0,1,RT @MsJoseline: If you going to fuck on camera at least be a freak not a boring 45 year ol lady. What they got this hoe under. Granny porn?,rt going fuck camera least freak boring year ol lady got hoe granny porn
16924,6,1,5,0,1,RT @MsKeShera_: these bitches be sending shots but be missing me ian been @'d yet you cant be dissing me!,rt bitch sending shot missing ian yet cant dissing
16925,3,0,0,3,2,"RT @MsKeeKee90s: @t_ndyy haha Oreo lol. Well I gota do dee's video for his dance soon, I can show you how to use equipment and that x",rt haha oreo lol well gota dees video dance soon show use equipment x
16926,3,0,3,0,1,RT @MsKeeKee90s: Throw it up! Like a pizza! Get stirring in that pussy like a feature &#128514;&#128514;&#128514; @t_ndyy @PamiiBabesh,rt throw like pizza get stirring pussy like feature
16928,3,1,2,0,1,"RT @MsRock4Ever: bitch mcconnell has been a 30-year parasite and we can not afford him any longer. @VoteBlue, Vote @AlisonForKY",rt bitch mcconnell year parasite afford longer vote
16929,3,0,3,0,1,RT @Ms_Lynnn_: All the money in the world couldn't get you a real bitch. #priceless,rt money world couldnt get real bitch
16930,3,0,3,0,1,RT @Ms_SadaClay: Hate when bitches be havin that big gap in they boobs &#128553;&#128514; shit look ooberly childish &#128514;,rt hate bitch havin big gap boob shit look ooberly childish
16931,3,0,3,0,1,"RT @Ms_SadaClay: No thanx, I'm on a diet RT&#8220;@viaNAWF: &#127850; RT @Ms_SadaClay: I love salad RT&#8220;@viaNAWF: Anyway fuck you hoes, eat a salad.&#8221;&#8221;",rt thanx im diet rt rt love salad rt anyway fuck hoe eat salad
16932,3,0,3,0,1,RT @Mshomicide_: i got hoes i got hella hoes&#128520;&#128111;&#128514;,rt got hoe got hella hoe
16933,3,0,3,0,1,"RT @MtuPombe: Hahahaha RT @bniceloco: When her pussy better than you expected it to be http://t.co/8rFdwxCZ3g""",rt hahahaha rt pussy better expected
16934,3,0,3,0,1,RT @MurderHigashi: I cannot be worried 'bout no bitch.,rt worried bout bitch
16935,3,0,2,1,1,RT @MurderSHE_smoke: &#128514;&#128514;&#128514;&#128514; RT &#8220;@c4leigh: How ghetto girls pronounce there names... I could cry right now oh my god https://t.co/ZycuodIWKz&#8221;,rt rt ghetto girl pronounce name could cry right oh god
16936,3,0,3,0,1,RT @Murica_FuckYea: City bitches &#128514;&#128514;&#128514;&#128514;#starbucks #uggboots #Jellydoughnuts https://t.co/VVIT8HP40t,rt city bitch
16937,3,0,3,0,1,RT @MvckFadden: Treat good girls like a queen and treat hoes like garbage,rt treat good girl like queen treat hoe like garbage
16938,3,0,3,0,1,RT @MyDadAtTheStore: If my son ever turn out gay ima have to get his mom and let this nigga know what a pussy feel like,rt son ever turn gay ima get mom let nigga know pussy feel like
16939,3,0,3,0,1,RT @MyDickIsCalled: My dick is called Abusive Cat Owner because it always beats the pussy up.,rt dick called abusive cat owner always beat pussy
16940,3,0,3,0,1,RT @MyDickIsCalled: My dick is called Batman because bitches love it when my Dark Knight rises.,rt dick called batman bitch love dark knight rise
16941,3,0,3,0,1,RT @MyDickIsCalled: My dick is called Cute Relationship because it's what all bitches really want.,rt dick called cute relationship bitch really want
16942,3,0,3,0,1,RT @MyDickIsCalled: My dick is called Eggo because bitches never wanna leggo my Eggo.,rt dick called eggo bitch never wan na leggo eggo
16943,3,1,2,0,1,RT @MyDickIsCalled: My dick is called Eggo because bitches never want to leggo my Eggo.,rt dick called eggo bitch never want leggo eggo
16944,3,0,3,0,1,RT @MyDickIsCalled: My dick is called Taco Bell because bitches love it in their mouths but hate it in their ass.,rt dick called taco bell bitch love mouth hate as
16945,3,0,3,0,1,RT @MyDickNeedsCPR: What lonely hoe made this? http://t.co/eEFThf0tvb,rt lonely hoe made
16946,3,0,3,0,1,RT @MyDicklsCaIled: My dick is called Nintendo Cartridge because bitches blow it before they stick it in.,rt dick called nintendo cartridge bitch blow stick
16947,3,0,3,0,1,RT @MyDicklsCaIled: My dick is called Offensive Joke because some bitches get hurt when it goes too far.,rt dick called offensive joke bitch get hurt go far
16948,3,0,3,0,1,RT @MyFriendsRap: After ya girl walks in ya crib and has hoes for ya niggas. http://t.co/lE1r8tiwD1,rt ya girl walk ya crib hoe ya nigga
